Plugin,status,Plugin Name,Family,Severity,remark,IP Address,Exploit?,Repository,MAC Address,Plugin Output,Synopsis,Description,See Also,Risk Factor,STIG Severity,CVSS V2 Base Score,CVSS V3 Base Score,CVSS V2 Temporal Score,CVSS V3 Temporal Score,CVSS V2 Vector,CVSS V3 Vector,CPE,CVE,BID,Cross References,First Discovered,Last Observed,Vuln Publication Date,Patch Publication Date,Plugin Publication Date,Plugin Modification Date,Exploit Ease,Exploit Frameworks,Check Type,Version,Recast Risk Comment,Accept Risk Comment,Agent ID,Host ID
1001099,,3.2.4 Ensure suspicious packets are logged - 'net.ipv4.conf.all.log_martians = 1',N/A,Info,,10.26.82.25,No,Individual Scan,00:21:f6:6d:98:59,"Check Name: 3.2.4 Ensure suspicious packets are logged - 'net.ipv4.conf.all.log_martians = 1'

Information: When enabled, this feature logs packets with un-routable source addresses to the kernel log. Enabling this feature and logging these packets allows an administrator to investigate the possibility that an attacker is sending spoofed packets to their system.

Result: PASSED

Actual Value: The command '/sbin/sysctl 'net.ipv4.conf.all.log_martians'' returned : 

net.ipv4.conf.all.log_martians = 1

Policy Value: cmd: /sbin/sysctl 'net.ipv4.conf.all.log_martians'
expect: net.ipv4.conf.all.log_martians[\s]*=[\s]*1
system: Linux

Solution: Set the following parameters in the /etc/sysctl.conf file- net.ipv4.conf.all.log_martians = 1net.ipv4.conf.default.log_martians = 1 Run the following commands to set the active kernel parameters- # sysctl -w net.ipv4.conf.all.log_martians=1# sysctl -w net.ipv4.conf.default.log_martians=1# sysctl -w net.ipv4.route.flush=1

See Also: https://workbench.cisecurity.org/files/1862

Reference Information: 800-53|AU-12,800-171|3.3.1,800-171|3.3.2,CN-L3|7.1.3.3(a),CN-L3|7.1.3.3(b),CN-L3|7.1.3.3(c),CSF|DE.CM-1,CSF|DE.CM-3,CSF|DE.CM-7,CSF|PR.PT-1,ISO/IEC-27001|A.12.4.1,ITSG-33|AU-12,TBA-FIISB|45.1.1,CSCv6|6,LEVEL|1S",,,https://workbench.cisecurity.org/files/1862,,,,,,,,,,,,"auditFile #unix,800-53 #AU-12,800-171 #3.3.1,800-171 #3.3.2,CN-L3 #7.1.3.3(a),CN-L3 #7.1.3.3(b),CN-L3 #7.1.3.3(c),CSF #DE.CM-1,CSF #DE.CM-3,CSF #DE.CM-7,CSF #PR.PT-1,ISO/IEC-27001 #A.12.4.1,ITSG-33 #AU-12,TBA-FIISB #45.1.1,CSCv6 #6,LEVEL #1S","Oct 31, 2023 22:36:24 +08","Oct 31, 2023 22:36:24 +08",N/A,N/A,N/A,N/A,,,,,,,,
1001151,,5.1.1 Ensure cron daemon is enabled,N/A,Info,,10.26.82.25,No,Individual Scan,00:21:f6:6d:98:59,"Check Name: 5.1.1 Ensure cron daemon is enabled

Information: The cron daemon is used to execute batch jobs on the system. While there may not be user jobs that need to be run on the system, the system does have maintenance jobs that may include security monitoring that have to run, and cron is used to execute them.

Result: PASSED

Actual Value: The command returned : 

enabled

Policy Value: cmd: s*******
dont_echo_cmd: YES
expect: enabled
system: Linux

Solution: Run the following command to enable cron- # systemctl enable crond

See Also: https://workbench.cisecurity.org/files/1862

Reference Information: 800-53|CM-7,800-171|3.4.8,CSF|PR.IP-1,CSF|PR.PT-3,ISO/IEC-27001|A.12.5.1,ISO/IEC-27001|A.12.6.2,SWIFT-CSCv1|2.3,CIP|007-6-R1,CN-L3|7.1.3.5(c),CN-L3|7.1.3.7(d),CSCv6|9.1,ITSG-33|CM-7,LEVEL|1S,PCI-DSSv3.1|2.2.2,PCI-DSSv3.1|2.2.3,PCI-DSSv3.2|2.2.2,PCI-DSSv3.2|2.2.3",,,https://workbench.cisecurity.org/files/1862,,,,,,,,,,,,"auditFile #unix,800-53 #CM-7,800-171 #3.4.8,CSF #PR.IP-1,CSF #PR.PT-3,ISO/IEC-27001 #A.12.5.1,ISO/IEC-27001 #A.12.6.2,SWIFT-CSCv1 #2.3,CIP #007-6-R1,CN-L3 #7.1.3.5(c),CN-L3 #7.1.3.7(d),CSCv6 #9.1,ITSG-33 #CM-7,LEVEL #1S,PCI-DSSv3.1 #2.2.2,PCI-DSSv3.1 #2.2.3,PCI-DSSv3.2 #2.2.2,PCI-DSSv3.2 #2.2.3","Oct 31, 2023 22:36:24 +08","Oct 31, 2023 22:36:24 +08",N/A,N/A,N/A,N/A,,,,,,,,
1001152,,5.1.2 Ensure permissions on /etc/crontab are configured,N/A,Info,,10.26.82.25,No,Individual Scan,00:21:f6:6d:98:59,"Check Name: 5.1.2 Ensure permissions on /etc/crontab are configured

Information: The /etc/crontab file is used by cron to control its own jobs. The commands in this item make sure that root is the user and group owner of the file and that only the owner can access the file. This file contains information on what system jobs are run by cron. Write access to these files could provide unprivileged users with the ability to elevate their privileges. Read access to these files could provide users with the ability to gain insight on system jobs that run on the system and could provide them a way to gain unauthorized privileged access.

Result: PASSED

Actual Value: The file /etc/crontab with fmode owner: root group: root mode: 0600 uid: 0 gid: 0 uneven permissions : FALSE is compliant with the policy value 

/etc/crontab

Policy Value: file: /etc/crontab
group: root
mask: 077
owner: root
system: Linux

Solution: Run the following commands to set ownership and permissions on /etc/crontab- # chown root-root /etc/crontab# chmod og-rwx /etc/crontab

See Also: https://workbench.cisecurity.org/files/1862

Reference Information: 800-53|CM-6,PCI-DSSv3.1|2.2.4,PCI-DSSv3.2|2.2.4,800-171|3.4.2,CSF|PR.IP-1,ITSG-33|CM-6,CSCv6|3.1,LEVEL|1S",,,https://workbench.cisecurity.org/files/1862,,,,,,,,,,,,"auditFile #unix,800-53 #CM-6,PCI-DSSv3.1 #2.2.4,PCI-DSSv3.2 #2.2.4,800-171 #3.4.2,CSF #PR.IP-1,ITSG-33 #CM-6,CSCv6 #3.1,LEVEL #1S","Oct 31, 2023 22:36:24 +08","Oct 31, 2023 22:36:24 +08",N/A,N/A,N/A,N/A,,,,,,,,
1001153,,5.1.3 Ensure permissions on /etc/cron.hourly are configured,N/A,Info,,10.26.82.25,No,Individual Scan,00:21:f6:6d:98:59,"Check Name: 5.1.3 Ensure permissions on /etc/cron.hourly are configured

Information: This directory contains system cron jobs that need to run on an hourly basis. The files in this directory cannot be manipulated by the crontab command, but are instead edited by system administrators using a text editor. The commands below restrict read/write and search access to user and group root, preventing regular users from accessing this directory. Granting write access to this directory for non-privileged users could provide them the means for gaining unauthorized elevated privileges. Granting read access to this directory could give an unprivileged user insight in how to gain elevated privileges or circumvent auditing controls.

Result: PASSED

Actual Value: The file /etc/cron.hourly with fmode owner: root group: root mode: 0700 uid: 0 gid: 0 uneven permissions : FALSE is compliant with the policy value 

/etc/cron.hourly

Policy Value: file: /etc/cron.hourly
group: root
mask: 077
owner: root
system: Linux

Solution: Run the following commands to set ownership and permissions on /etc/cron.hourly- # chown root-root /etc/cron.hourly# chmod og-rwx /etc/cron.hourly

See Also: https://workbench.cisecurity.org/files/1862

Reference Information: 800-53|CM-6,PCI-DSSv3.1|2.2.4,PCI-DSSv3.2|2.2.4,800-171|3.4.2,CSF|PR.IP-1,ITSG-33|CM-6,CSCv6|3.1,LEVEL|1S",,,https://workbench.cisecurity.org/files/1862,,,,,,,,,,,,"auditFile #unix,800-53 #CM-6,PCI-DSSv3.1 #2.2.4,PCI-DSSv3.2 #2.2.4,800-171 #3.4.2,CSF #PR.IP-1,ITSG-33 #CM-6,CSCv6 #3.1,LEVEL #1S","Oct 31, 2023 22:36:24 +08","Oct 31, 2023 22:36:24 +08",N/A,N/A,N/A,N/A,,,,,,,,
1001154,,5.1.4 Ensure permissions on /etc/cron.daily are configured,N/A,Info,,10.26.82.25,No,Individual Scan,00:21:f6:6d:98:59,"Check Name: 5.1.4 Ensure permissions on /etc/cron.daily are configured

Information: The /etc/cron.daily directory contains system cron jobs that need to run on a daily basis. The files in this directory cannot be manipulated by the crontab command, but are instead edited by system administrators using a text editor. The commands below restrict read/write and search access to user and group root, preventing regular users from accessing this directory. Granting write access to this directory for non-privileged users could provide them the means for gaining unauthorized elevated privileges. Granting read access to this directory could give an unprivileged user insight in how to gain elevated privileges or circumvent auditing controls.

Result: PASSED

Actual Value: The file /etc/cron.daily with fmode owner: root group: root mode: 0700 uid: 0 gid: 0 uneven permissions : FALSE is compliant with the policy value 

/etc/cron.daily

Policy Value: file: /etc/cron.daily
group: root
mask: 077
owner: root
system: Linux

Solution: Run the following commands to set ownership and permissions on /etc/cron.daily- # chown root-root /etc/cron.daily# chmod og-rwx /etc/cron.daily

See Also: https://workbench.cisecurity.org/files/1862

Reference Information: 800-53|CM-6,PCI-DSSv3.1|2.2.4,PCI-DSSv3.2|2.2.4,800-171|3.4.2,CSF|PR.IP-1,ITSG-33|CM-6,CSCv6|3.1,LEVEL|1S",,,https://workbench.cisecurity.org/files/1862,,,,,,,,,,,,"auditFile #unix,800-53 #CM-6,PCI-DSSv3.1 #2.2.4,PCI-DSSv3.2 #2.2.4,800-171 #3.4.2,CSF #PR.IP-1,ITSG-33 #CM-6,CSCv6 #3.1,LEVEL #1S","Oct 31, 2023 22:36:24 +08","Oct 31, 2023 22:36:24 +08",N/A,N/A,N/A,N/A,,,,,,,,
1001155,,5.1.5 Ensure permissions on /etc/cron.weekly are configured,N/A,Info,,10.26.82.25,No,Individual Scan,00:21:f6:6d:98:59,"Check Name: 5.1.5 Ensure permissions on /etc/cron.weekly are configured

Information: The /etc/cron.weekly directory contains system cron jobs that need to run on a weekly basis. The files in this directory cannot be manipulated by the crontab command, but are instead edited by system administrators using a text editor. The commands below restrict read/write and search access to user and group root, preventing regular users from accessing this directory. Granting write access to this directory for non-privileged users could provide them the means for gaining unauthorized elevated privileges. Granting read access to this directory could give an unprivileged user insight in how to gain elevated privileges or circumvent auditing controls.

Result: PASSED

Actual Value: The file /etc/cron.weekly with fmode owner: root group: root mode: 0700 uid: 0 gid: 0 uneven permissions : FALSE is compliant with the policy value 

/etc/cron.weekly

Policy Value: file: /etc/cron.weekly
group: root
mask: 077
owner: root
system: Linux

Solution: Run the following commands to set ownership and permissions on /etc/cron.weekly- # chown root-root /etc/cron.weekly# chmod og-rwx /etc/cron.weekly

See Also: https://workbench.cisecurity.org/files/1862

Reference Information: 800-53|CM-6,PCI-DSSv3.1|2.2.4,PCI-DSSv3.2|2.2.4,800-171|3.4.2,CSF|PR.IP-1,ITSG-33|CM-6,CSCv6|3.1,LEVEL|1S",,,https://workbench.cisecurity.org/files/1862,,,,,,,,,,,,"auditFile #unix,800-53 #CM-6,PCI-DSSv3.1 #2.2.4,PCI-DSSv3.2 #2.2.4,800-171 #3.4.2,CSF #PR.IP-1,ITSG-33 #CM-6,CSCv6 #3.1,LEVEL #1S","Oct 31, 2023 22:36:24 +08","Oct 31, 2023 22:36:24 +08",N/A,N/A,N/A,N/A,,,,,,,,
1001156,,5.1.6 Ensure permissions on /etc/cron.monthly are configured,N/A,Info,,10.26.82.25,No,Individual Scan,00:21:f6:6d:98:59,"Check Name: 5.1.6 Ensure permissions on /etc/cron.monthly are configured

Information: The /etc/cron.monthly directory contains system cron jobs that need to run on a monthly basis. The files in this directory cannot be manipulated by the crontab command, but are instead edited by system administrators using a text editor. The commands below restrict read/write and search access to user and group root, preventing regular users from accessing this directory. Granting write access to this directory for non-privileged users could provide them the means for gaining unauthorized elevated privileges. Granting read access to this directory could give an unprivileged user insight in how to gain elevated privileges or circumvent auditing controls.

Result: PASSED

Actual Value: The file /etc/cron.monthly with fmode owner: root group: root mode: 0700 uid: 0 gid: 0 uneven permissions : FALSE is compliant with the policy value 

/etc/cron.monthly

Policy Value: file: /etc/cron.monthly
group: root
mask: 077
owner: root
system: Linux

Solution: Run the following commands to set ownership and permissions on /etc/cron.monthly- # chown root-root /etc/cron.monthly# chmod og-rwx /etc/cron.monthly

See Also: https://workbench.cisecurity.org/files/1862

Reference Information: 800-53|CM-6,PCI-DSSv3.1|2.2.4,PCI-DSSv3.2|2.2.4,800-171|3.4.2,CSF|PR.IP-1,ITSG-33|CM-6,CSCv6|3.1,LEVEL|1S",,,https://workbench.cisecurity.org/files/1862,,,,,,,,,,,,"auditFile #unix,800-53 #CM-6,PCI-DSSv3.1 #2.2.4,PCI-DSSv3.2 #2.2.4,800-171 #3.4.2,CSF #PR.IP-1,ITSG-33 #CM-6,CSCv6 #3.1,LEVEL #1S","Oct 31, 2023 22:36:24 +08","Oct 31, 2023 22:36:24 +08",N/A,N/A,N/A,N/A,,,,,,,,
1001157,,5.1.7 Ensure permissions on /etc/cron.d are configured,N/A,High,,10.26.82.25,No,Individual Scan,00:21:f6:6d:98:59,"Check Name: 5.1.7 Ensure permissions on /etc/cron.d are configured

Information: The /etc/cron.d directory contains system cron jobs that need to run in a similar manner to the hourly, daily weekly and monthly jobs from /etc/crontab, but require more granular control as to when they run. The files in this directory cannot be manipulated by the crontab command, but are instead edited by system administrators using a text editor. The commands below restrict read/write and search access to user and group root, preventing regular users from accessing this directory. Granting write access to this directory for non-privileged users could provide them the means for gaining unauthorized elevated privileges. Granting read access to this directory could give an unprivileged user insight in how to gain elevated privileges or circumvent auditing controls.

Result: FAILED

Actual Value: The file /etc/cron.d with fmode owner: root group: root mode: 0755 uid: 0 gid: 0 uneven permissions : FALSE  does not match the policy value owner: root group: root mask: 077 uneven permissions : FALSE 

/etc/cron.d

Policy Value: file: /etc/cron.d
group: root
mask: 077
owner: root
system: Linux

Solution: Run the following commands to set ownership and permissions on /etc/cron.d- # chown root-root /etc/cron.d# chmod og-rwx /etc/cron.d

See Also: https://workbench.cisecurity.org/files/1862

Reference Information: 800-53|CM-6,PCI-DSSv3.1|2.2.4,PCI-DSSv3.2|2.2.4,800-171|3.4.2,CSF|PR.IP-1,ITSG-33|CM-6,CSCv6|3.1,LEVEL|1S",,,https://workbench.cisecurity.org/files/1862,,,,,,,,,,,,"auditFile #unix,800-53 #CM-6,PCI-DSSv3.1 #2.2.4,PCI-DSSv3.2 #2.2.4,800-171 #3.4.2,CSF #PR.IP-1,ITSG-33 #CM-6,CSCv6 #3.1,LEVEL #1S","Oct 31, 2023 22:36:24 +08","Oct 31, 2023 22:36:24 +08",N/A,N/A,N/A,N/A,,,,,,,,
1001164,,5.2.1 Ensure permissions on /etc/ssh/sshd_config are configured,N/A,Info,,10.26.82.25,No,Individual Scan,00:21:f6:6d:98:59,"Check Name: 5.2.1 Ensure permissions on /etc/ssh/sshd_config are configured

Information: The /etc/ssh/sshd_config file contains configuration specifications for sshd. The command below sets the owner and group of the file to root. The /etc/ssh/sshd_config file needs to be protected from unauthorized changes by non-privileged users, but needs to be readable as this information is used with many non-privileged programs.

Result: PASSED

Actual Value: The file /etc/ssh/sshd_config with fmode owner: root group: root mode: 0600 uid: 0 gid: 0 uneven permissions : FALSE is compliant with the policy value 

/etc/ssh/sshd_config

Policy Value: file: /etc/ssh/sshd_config
group: root
mask: 177
owner: root
system: Linux

Solution: Run the following commands to set ownership and permissions on /etc/ssh/sshd_config- # chown root-root /etc/ssh/sshd_config # chmod og-rwx /etc/ssh/sshd_config

See Also: https://workbench.cisecurity.org/files/1862

Reference Information: 800-53|CM-6,PCI-DSSv3.1|2.2.4,PCI-DSSv3.2|2.2.4,800-171|3.4.2,CSF|PR.IP-1,ITSG-33|CM-6,CSCv6|3.1,LEVEL|1S",,,https://workbench.cisecurity.org/files/1862,,,,,,,,,,,,"auditFile #unix,800-53 #CM-6,PCI-DSSv3.1 #2.2.4,PCI-DSSv3.2 #2.2.4,800-171 #3.4.2,CSF #PR.IP-1,ITSG-33 #CM-6,CSCv6 #3.1,LEVEL #1S","Oct 31, 2023 22:36:24 +08","Oct 31, 2023 22:36:24 +08",N/A,N/A,N/A,N/A,,,,,,,,
1001172,,5.2.9 Ensure SSH PermitEmptyPasswords is disabled,N/A,Info,,10.26.82.25,No,Individual Scan,00:21:f6:6d:98:59,"Check Name: 5.2.9 Ensure SSH PermitEmptyPasswords is disabled

Information: The PermitEmptyPasswords parameter specifies if the SSH server allows login to accounts with empty password strings. Disallowing remote shell access to accounts that have an empty password reduces the probability of unauthorized access to the system

Result: PASSED

Actual Value: Compliant file(s):
      /etc/ssh/sshd_config - regex '^[\s]*PermitEmptyPasswords[\s]' found - expect '^[\s]*PermitEmptyPasswords[\s]+no[\s]*$' found in the following lines:
          70: PermitEmptyPasswords no

Policy Value: expect: ^[\s]*PermitEmptyPasswords[\s]+no[\s]*$
file: /etc/ssh/sshd_config
regex: ^[\s]*PermitEmptyPasswords[\s]
system: Linux

Solution: Edit the /etc/ssh/sshd_config file to set the parameter as follows- PermitEmptyPasswords no

See Also: https://workbench.cisecurity.org/files/1862

Reference Information: 800-53|IA-5,800-171|3.5.2,CSF|PR.AC-1,ITSG-33|IA-5,CSCv6|16,LEVEL|1S",,,https://workbench.cisecurity.org/files/1862,,,,,,,,,,,,"auditFile #unix,800-53 #IA-5,800-171 #3.5.2,CSF #PR.AC-1,ITSG-33 #IA-5,CSCv6 #16,LEVEL #1S","Oct 31, 2023 22:36:24 +08","Oct 31, 2023 22:36:24 +08",N/A,N/A,N/A,N/A,,,,,,,,
1001173,,5.2.10 Ensure SSH PermitUserEnvironment is disabled,N/A,Info,,10.26.82.25,No,Individual Scan,00:21:f6:6d:98:59,"Check Name: 5.2.10 Ensure SSH PermitUserEnvironment is disabled

Information: The PermitUserEnvironment option allows users to present environment options to the ssh daemon. Permitting users the ability to set environment variables through the SSH daemon could potentially allow users to bypass security controls (e.g. setting an execution path that has ssh executing trojan'd programs)

Result: PASSED

Actual Value: Compliant file(s):
      /etc/ssh/sshd_config - regex '^[\s]*PermitUserEnvironment[\s]' found - expect '^[\s]*PermitUserEnvironment[\s]+no[\s]*$' found in the following lines:
          117: PermitUserEnvironment no

Policy Value: expect: ^[\s]*PermitUserEnvironment[\s]+no[\s]*$
file: /etc/ssh/sshd_config
regex: ^[\s]*PermitUserEnvironment[\s]
system: Linux

Solution: Edit the /etc/ssh/sshd_config file to set the parameter as follows- PermitUserEnvironment no

See Also: https://workbench.cisecurity.org/files/1862

Reference Information: 800-53|CM-6,PCI-DSSv3.1|2.2.4,PCI-DSSv3.2|2.2.4,800-171|3.4.2,CSF|PR.IP-1,ITSG-33|CM-6,CSCv6|3.1,LEVEL|1S",,,https://workbench.cisecurity.org/files/1862,,,,,,,,,,,,"auditFile #unix,800-53 #CM-6,PCI-DSSv3.1 #2.2.4,PCI-DSSv3.2 #2.2.4,800-171 #3.4.2,CSF #PR.IP-1,ITSG-33 #CM-6,CSCv6 #3.1,LEVEL #1S","Oct 31, 2023 22:36:24 +08","Oct 31, 2023 22:36:24 +08",N/A,N/A,N/A,N/A,,,,,,,,
